name,age,team,position,TOI,season
Denis Gauthier,23,CGY,D,754.4666666666667,2000
BenoÃ®t Gratton,23,CGY,LW,82.56666666666666,2000
Sean Haggerty,23,NYI,LW,48.2,2000
Brett Hauer,28,EDM,D,73.98333333333333,2000
Dwayne Hay,22,2TM,RW,118.4,2000
Dwayne Hay,22,FLA,RW,39.61666666666667,2000
Dwayne Hay,22,TBL,RW,78.78333333333333,2000
Guy Hebert,33,MDA,G,3975.9666666666667,2000
Bryan Helmer,27,STL,D,243.71666666666667,2000
Matt Higgins,22,MTL,C,198.71666666666667,2000
Olaf KÃ¶lzig,29,WSH,G,4370.85,2000
Zenith Komarniski,21,VAN,D,290.25,2000
Curtis Leschyshyn,30,CAR,D,942.95,2000
Marquis Mathieu,26,BOS,C,36.36666666666667,2000
Steve McCarthy,18,CHI,D,75.78333333333333,2000
Marcus Nilson,21,FLA,RW,71.33333333333333,2000
FÃ©lix Potvin,28,2TM,G,3301.8166666666666,2000
FÃ©lix Potvin,28,NYI,G,1272.7166666666667,2000
FÃ©lix Potvin,28,VAN,G,2029.1,2000
Pascal RhÃ©aume,26,STL,C,70.91666666666667,2000
Mike Ribeiro,19,MTL,C,202.66666666666666,2000
Barry Richter,29,MTL,D,281.6166666666667,2000
Byron Ritchie,22,CAR,C,192.51666666666668,2000
Marc Rodgers,27,DET,RW,166.31666666666666,2000
Yves Sarault,27,OTT,LW,99.55,2000
Garth Snow,30,VAN,G,1700.6166666666666,2000
Andy Sutton,24,SJS,D,518.25,2000
Ken Sutton,30,NJD,D,104.05,2000
Chris Taylor,27,BUF,C,119.81666666666666,2000
Alexei Tezikov,21,WSH,D,241.51666666666668,2000
Vitaly Vishnevski,19,MDA,D,516.1333333333333,2000
Johan Witehall,28,NYR,LW,75.95,2000
Zarley Zalapski,31,PHI,D,170.35,2000
Rob Zettler,31,WSH,D,184.41666666666666,2000
Greg Andrusak,30,TOR,D,165.81666666666666,2000
Kaspars AstaÅ¡enko,24,TBL,D,134.38333333333333,2000
Jean-SÃ©bastien Aubin,22,PIT,G,2788.8333333333335,2000
Maxim Balmochnykh,20,MDA,LW,40.4,2000
Nolan Baumgartner,23,WSH,D,84.18333333333334,2000
Zac Bierk,23,TBL,G,508.7,2000
Doug Bodger,33,VAN,D,211.75,2000
Brian Boucher,23,PHI,G,2037.5833333333333,2000
Kelly Chase,32,STL,RW,193.98333333333332,2000
Brett Clark,23,ATL,D,235.88333333333333,2000
Chris Clark,23,CGY,RW,198.85,2000
Jason Dawe,26,NYR,RW,40.766666666666666,2000
Jason Doig,23,NYR,D,61.833333333333336,2000
Steve Dubinsky,29,CGY,C,277.78333333333336,2000
Gordie Dwyer,22,TBL,LW,118.6,2000
Dallas Eakins,32,NYI,D,42.93333333333333,2000
Miika Elomo,22,WSH,LW,22.383333333333333,2000
Peter Ferraro,27,BOS,RW,40.95,2000
John Grahame,24,BOS,G,1344.1666666666667,2000
Denis Hamel,22,BUF,LW,29.266666666666666,2000
Dominik HaÅ¡ek,35,BUF,G,2066.4333333333334,2000
Glenn Healy,37,TOR,G,1163.5,2000
Jason Holland,23,BUF,D,139.65,2000
ArtÅ«rs Irbe,32,CAR,G,4344.916666666667,2000
Curtis Joseph,32,TOR,G,3801.0833333333335,2000
Darren Langdon,29,NYR,LW,117.66666666666667,2000
Warren Luhning,24,DAL,RW,103.43333333333334,2000
Adam Mair,20,TOR,C,92.4,2000
Stewart Malgunas,29,CGY,D,51.8,2000
Christian Matte,25,COL,RW,43.05,2000
Trent McCleary,27,MTL,C,74.8,2000
Kirk McLean,33,NYR,G,1185.6666666666667,2000
Brantt Myhres,25,SJS,RW,39.65,2000
Rumun Ndur,24,ATL,D,356.48333333333335,2000
David Oliver,28,PHX,RW,68.63333333333334,2000
Chris Osgood,27,DET,G,3147.5333333333333,2000
Scott Pearson,30,NYI,LW,26.483333333333334,2000
Domenic Pittis,25,BUF,C,80.15,2000
Jason Podollan,23,LAK,RW,16.216666666666665,2000
Martin ProchÃ¡zka,27,ATL,RW,49.85,2000
Sean Pronger,27,BOS,C,118.56666666666666,2000
Dale Rominski,24,TBL,RW,25.166666666666668,2000
Bob Rouse,35,SJS,D,388.06666666666666,2000
Jarkko Ruutu,24,VAN,LW,70.25,2000
Tommy Salo,28,EDM,G,4164.0,2000
Oleg Saprykin,18,CGY,C,50.333333333333336,2000
Ray Schultz,23,NYI,D,128.68333333333334,2000
Steve Shields,27,SJS,G,3796.8,2000
Reid Simpson,30,TBL,LW,116.1,2000
P.J. Stock,24,NYR,C,68.41666666666667,2000
Jamie Storr,24,LAK,G,2186.55,2000
Dan Trebil,25,PIT,D,37.666666666666664,2000
Darren Turcotte,31,NSH,C,82.98333333333333,2000
Roman Turek,29,STL,G,3960.4666666666667,2000
John Vanbiesbrouck,36,PHI,G,2949.7,2000
Ryan VandenBussche,26,CHI,RW,292.3333333333333,2000
Herberts VasiÄ¼jevs,23,ATL,C,65.06666666666666,2000
TomÃ¡Å¡ Vokoun,23,NSH,G,1878.9166666666667,2000
Kevin Weekes,24,2TM,G,2956.75,2000
Kevin Weekes,24,VAN,G,990.8166666666667,2000
Kevin Weekes,24,NYI,G,1965.9333333333334,2000
Todd White,24,2TM,C,44.46666666666667,2000
Todd White,24,CHI,C,13.033333333333333,2000
Todd White,24,PHI,C,31.433333333333334,2000
Ken Wregget,35,DET,G,1578.7166666666667,2000
Bryan Adams,22,ATL,LW,21.883333333333333,2000
Johnathan Aitken,21,BOS,D,56.833333333333336,2000
Keith Aldridge,26,DAL,D,44.35,2000
Derek Armstrong,26,NYR,C,3.1666666666666665,2000
Frank Banham,24,MDA,RW,20.333333333333332,2000
Tom Barrasso,34,2TM,G,1287.9166666666667,2000
Tom Barrasso,34,PIT,G,869.5666666666667,2000
Tom Barrasso,34,OTT,G,418.35,2000
Andrei Bashkirov,29,MTL,LW,10.316666666666666,2000
Derek Bekar,24,STL,C,5.233333333333333,2000
Andy Berenzweig,22,NSH,D,35.05,2000
Ãric Bertrand,24,2TM,LW,110.55,2000
Ãric Bertrand,24,NJD,LW,31.1,2000
Ãric Bertrand,24,ATL,LW,79.45,2000
Craig Billington,33,WSH,G,611.35,2000
Martin Biron,22,BUF,G,2228.95,2000
Eric Boguniecki,24,FLA,C,34.31666666666667,2000
Alexandre Boikov,24,NSH,D,17.033333333333335,2000
Ryan Bonni,20,VAN,D,28.866666666666667,2000
Dennis Bonvie,26,PIT,RW,90.5,2000
Philippe Boucher,26,LAK,D,17.066666666666666,2000
Nick Boynton,21,BOS,D,106.73333333333333,2000
Fred Brathwaite,27,CGY,G,3448.233333333333,2000
Kevin Brown,25,EDM,RW,58.45,2000
Sean Burke,33,2TM,G,2492.516666666667,2000
Sean Burke,33,FLA,G,418.1,2000
Sean Burke,33,PHX,G,2074.4166666666665,2000
Sven ButenschÃ¶n,23,PIT,D,49.266666666666666,2000
Viacheslav Butsayev,29,2TM,C,45.35,2000
Viacheslav Butsayev,29,TBL,C,17.383333333333333,2000
Viacheslav Butsayev,29,OTT,C,27.966666666666665,2000
Jim Campbell,26,STL,RW,30.55,2000
Shawn Chambers,33,DAL,D,91.9,2000
Ãric Charron,30,CGY,D,220.08333333333334,2000
Ryan Christie,21,DAL,LW,12.416666666666666,2000
MariÃ¡n CisÃ¡r,21,NSH,RW,24.9,2000
Dan Cloutier,23,TBL,G,2532.2833333333333,2000
Patrick CÃ´tÃ©,25,NSH,LW,109.71666666666667,2000
Marcel Cousineau,26,LAK,G,170.63333333333333,2000
Phil Crowe,29,NSH,RW,16.383333333333333,2000
Byron Dafoe,28,BOS,G,2306.633333333333,2000
Aaron Downey,25,BOS,RW,8.516666666666667,2000
Dave Duerden,22,FLA,LW,3.15,2000
Mike Dunham,27,NSH,G,3077.0833333333335,2000
John Emmons,25,OTT,C,74.48333333333333,2000
Robert Esche,22,PHX,G,408.3333333333333,2000
Bob Essensa,35,PHX,G,1573.0833333333333,2000
Scott Fankhouser,24,ATL,G,919.85,2000
Rico Fata,19,CGY,RW,20.2,2000
Craig Ferguson,29,FLA,RW,16.7,2000
Ãric Fichaud,24,CAR,G,489.96666666666664,2000
Mark Fitzpatrick,31,CAR,G,107.08333333333333,2000
Wade Flaherty,32,NYI,G,181.76666666666668,2000
Mike Fountain,28,OTT,G,15.5,2000
Kyle Freadrich,21,TBL,RW,21.4,2000
Grant Fuhr,37,CGY,G,1206.7833333333333,2000
Jean-SÃ©bastien GiguÃ¨re,22,CGY,G,330.28333333333336,2000
Erich Goldmann,23,OTT,D,9.733333333333333,2000
Daniel Goneau,24,NYR,LW,14.433333333333334,2000
Jean-Luc Grand-Pierre,22,BUF,D,167.05,2000
John Gruden,29,OTT,D,148.31666666666666,2000
Jeff Hackett,31,MTL,G,3300.75,2000
Tavis Hansen,24,PHX,C,21.45,2000
Shawn Heins,26,SJS,D,10.95,2000
Sami Helenius,26,COL,D,233.03333333333333,2000
Chris Herperger,25,CHI,C,68.86666666666666,2000
Milan HniliÄka,26,NYR,G,86.11666666666666,2000
Kevin Hodson,27,TBL,G,768.8333333333334,2000
Doug Houda,33,BUF,D,9.166666666666666,2000
Bill Huard,32,LAK,LW,2.2333333333333334,2000
Mike Hurlbut,33,BUF,D,12.416666666666666,2000
Jani Hurme,25,OTT,G,60.0,2000
Jamie Huscroft,33,WSH,D,74.31666666666666,2000
John Jakopin,24,FLA,D,203.45,2000
Dmitri Kalinin,19,BUF,D,67.53333333333333,2000
Steve Kelly,23,NJD,C,4.466666666666667,2000
Chris Kenady,26,NYR,RW,14.9,2000
Trevor Kidd,27,FLA,G,1573.9333333333334,2000
Geordie Kinnear,26,ATL,D,73.81666666666666,2000
Dieter Kochan,25,TBL,G,238.06666666666666,2000
Paul Kruse,29,BUF,LW,68.73333333333333,2000
Jean-FranÃ§ois LabbÃ©,27,NYR,G,60.0,2000
Dan LaCouture,22,EDM,LW,35.18333333333333,2000
Daniel Lacroix,30,NYI,C,10.666666666666666,2000
Patrick Lalime,25,OTT,G,2038.2666666666667,2000
Marc Lamothe,25,CHI,G,116.18333333333334,2000
Scott Langkow,24,ATL,G,765.1166666666667,2000
Jeff Lank,24,PHI,D,26.183333333333334,2000
Brad Leeb,20,VAN,RW,24.25,2000
Manny Legace,26,DET,G,239.6,2000
Alan Letang,24,DAL,D,79.55,2000
Roberto Luongo,20,NYI,G,1292.3833333333334,2000
Manny Malhotra,19,NYR,C,180.81666666666666,2000
Mike Maneluk,26,PHI,RW,7.566666666666666,2000
Norm Maracle,25,ATL,G,1618.2,2000
Jamie McLennan,28,STL,G,1008.9333333333333,2000
Alfie Michaud,23,VAN,G,69.38333333333334,2000
Petr MÃ­ka,20,NYI,C,13.516666666666667,2000
Mike Minard,23,EDM,G,60.0,2000
Willie Mitchell,22,NJD,D,32.13333333333333,2000
Barrie Moore,24,WSH,LW,9.833333333333334,2000
David Moravec,26,BUF,RW,15.25,2000
Dave Morissette,28,MTL,LW,3.8333333333333335,2000
Marc Moro,22,NSH,D,87.28333333333333,2000
Evgeni Nabokov,24,SJS,G,414.03333333333336,2000
Evgeny Namestnikov,28,NSH,D,31.6,2000
Jan NÄmeÄek,23,LAK,D,9.6,2000
Ville Nieminen,22,COL,LW,10.2,2000
Rich Parent,27,TBL,G,697.8166666666667,2000
Steve Passmore,27,CHI,G,1388.3666666666666,2000
Michel Picard,30,EDM,LW,19.85,2000
Rudy Poeschek,33,STL,D,135.05,2000
Daren Puppa,34,TBL,G,248.98333333333332,2000
Dale Purinton,23,NYR,D,12.75,2000
Karel RachÅ¯nek,20,OTT,D,48.333333333333336,2000
Bill Ranford,33,EDM,G,785.4666666666667,2000
Steve Reinprecht,23,LAK,C,6.016666666666667,2000
Damian Rhodes,30,ATL,G,1561.35,2000
Mike Richter,33,NYR,G,3618.766666666667,2000
StÃ©phane Robidas,22,MTL,D,15.9,2000
Dave Roche,24,CGY,LW,17.083333333333332,2000
Dwayne Roloson,30,BUF,G,677.1666666666666,2000
Pavel Rosa,22,LAK,RW,34.03333333333333,2000
Dominic Roussel,29,MDA,G,988.0,2000
Kevin Sawyer,25,PHX,RW,7.016666666666667,2000
Corey Schwab,29,VAN,G,268.55,2000
Darrel Scoville,24,CGY,D,55.766666666666666,2000
Jeff Shevalier,25,TBL,LW,11.166666666666666,2000
Richard Shulmistra,28,FLA,G,60.0,2000
Andrei Skopintsev,28,TBL,D,56.46666666666667,2000
PÄteris Skudra,26,PIT,G,902.2666666666667,2000
D.J. Smith,22,TOR,D,37.85,2000
Dan Smith,23,COL,D,33.13333333333333,2000
Wyatt Smith,22,PHX,C,23.283333333333335,2000
Lee Sorochan,24,CGY,D,3.6666666666666665,2000
Jeremy Stevenson,25,MDA,LW,20.5,2000
Rick Tabaracci,31,2TM,G,119.48333333333333,2000
Rick Tabaracci,31,ATL,G,59.03333333333333,2000
Rick Tabaracci,31,COL,G,60.45,2000
Robbie Tallas,26,BOS,G,1362.75,2000
Chris Terreri,35,NJD,G,648.8666666666667,2000
JosÃ© ThÃ©odore,23,MTL,G,1655.05,2000
Jocelyn Thibault,25,CHI,G,3437.5666666666666,2000
Jean-Guy Trudel,24,PHX,RW,4.55,2000
Ron Tugnutt,32,2TM,G,2809.0833333333335,2000
Ron Tugnutt,32,OTT,G,2434.766666666667,2000
Ron Tugnutt,32,PIT,G,374.31666666666666,2000
Ä½ubomÃ­r Vaic,22,VAN,C,29.866666666666667,2000
Steve Valiquette,22,NYI,G,192.81666666666666,2000
David Van Drunen,24,OTT,D,4.633333333333333,2000
Alexei Vasiliev,22,NYR,D,15.95,2000
Terry Virtue,29,NYR,D,12.533333333333333,2000
Alexandre Volchkov,22,WSH,RW,30.366666666666667,2000
Jan Vopat,26,NSH,D,107.51666666666667,2000
VladimÃ­r VÅ¯jtek,27,ATL,LW,32.583333333333336,2000
Jesse Wallin,21,DET,D,19.366666666666667,2000
Steve Washburn,24,PHI,C,14.433333333333334,2000
Chris Wells,24,FLA,C,109.01666666666667,2000
Shane Willis,22,CAR,RW,11.666666666666666,2000
Brian Willsie,21,COL,RW,8.266666666666667,2000
Dmitri Yakushin,22,TOR,D,20.1,2000
B.J. Young,22,DET,RW,1.0666666666666667,2000
Jeff Zehr,21,BOS,LW,29.65,2000
